"age"  "type_employer"  "education"  "marital"  "occupation"  "relationship"  "race"  "sex"  "capital_gain"  "capital_loss"  "hr_per_week"  "income"
18  " Private"  " 5th-6th"  " Never-married"  " Handlers-cleaners"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
68  " Private"  " 7th-8th"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
62  " Private"  " Assoc-voc"  " Married-civ-spouse"  " Tech-support"  " Husband"  " White"  " Male"  "None"  "None"  40  "high"
43  " Private"  " Assoc-acdm"  " Married-civ-spouse"  " Tech-support"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
35  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
21  " Private"  " HS-grad"  " Never-married"  " Adm-clerical"  " Own-child"  " White"  " Female"  "None"  "None"  40  "low"
21  " State-gov"  " Some-college"  " Never-married"  " Handlers-cleaners"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
41  " Local-gov"  " Assoc-voc"  " Divorced"  " Craft-repair"  " Unmarried"  " White"  " Female"  "None"  "None"  45  "low"
61  " Private"  " HS-grad"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
24  " Private"  " HS-grad"  " Never-married"  " Craft-repair"  " Not-in-family"  " White"  " Male"  "None"  "None"  50  "low"
21  " Private"  " HS-grad"  " Never-married"  " Protective-serv"  " Own-child"  " Black"  " Male"  "None"  "None"  40  "low"
36  " State-gov"  " 5th-6th"  " Married-civ-spouse"  " Other-service"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
37  " Local-gov"  " Assoc-voc"  " Never-married"  " Protective-serv"  " Not-in-family"  " White"  " Female"  "None"  "None"  40  "low"
69  " Private"  " 12th"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " White"  " Male"  "High"  "None"  60  "high"
49  " Federal-gov"  " Some-college"  " Divorced"  " Exec-managerial"  " Not-in-family"  " White"  " Female"  "None"  "None"  50  "low"
55  " Private"  " HS-grad"  " Married-civ-spouse"  " Farming-fishing"  " Husband"  " White"  " Male"  "None"  "None"  53  "high"
21  " Private"  " HS-grad"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
18  " Private"  " 10th"  " Never-married"  " Other-service"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
26  " Private"  " HS-grad"  " Married-civ-spouse"  " Prof-specialty"  " Not-in-family"  " Black"  " Male"  "None"  "None"  40  "low"
46  " Private"  " HS-grad"  " Married-civ-spouse"  " Farming-fishing"  " Husband"  " White"  " Male"  "Low"  "None"  55  "low"
23  " Private"  " 10th"  " Never-married"  " Craft-repair"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
48  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "high"
36  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "High"  48  "high"
42  " State-gov"  " Masters"  " Divorced"  " Prof-specialty"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
41  " Local-gov"  " Masters"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  38  "high"
45  " Private"  " Assoc-acdm"  " Widowed"  " Sales"  " Unmarried"  " White"  " Female"  "None"  "None"  40  "low"
52  " Private"  " HS-grad"  " Divorced"  " Craft-repair"  " Not-in-family"  " White"  " Male"  "Low"  "None"  40  "low"
22  " Local-gov"  " Bachelors"  " Never-married"  " Prof-specialty"  " Own-child"  " Black"  " Female"  "None"  "None"  18  "low"
20  " Private"  " Some-college"  " Never-married"  " Machine-op-inspct"  " Not-in-family"  " White"  " Female"  "Low"  "None"  40  "low"
27  " Private"  " HS-grad"  " Separated"  " Machine-op-inspct"  " Not-in-family"  " White"  " Male"  "None"  "None"  43  "low"
36  " Private"  " HS-grad"  " Divorced"  " Exec-managerial"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
34  " Private"  " HS-grad"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " Amer-Indian-Eskimo"  " Male"  "None"  "None"  52  "low"
38  " Private"  " Masters"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  50  "high"
47  " Private"  " HS-grad"  " Divorced"  " Sales"  " Unmarried"  " White"  " Female"  "None"  "None"  45  "low"
21  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  50  "low"
33  " Private"  " HS-grad"  " Never-married"  " Transport-moving"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
31  " Local-gov"  " Assoc-acdm"  " Never-married"  " Protective-serv"  " Unmarried"  " White"  " Male"  "None"  "None"  40  "low"
61  " Private"  " 12th"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
46  " Private"  " 10th"  " Married-civ-spouse"  " Handlers-cleaners"  " Husband"  " Black"  " Male"  "None"  "None"  45  "low"
55  " Local-gov"  " Masters"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " Black"  " Male"  "None"  "None"  40  "high"
19  " State-gov"  " Some-college"  " Never-married"  " Prof-specialty"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
39  " Private"  " HS-grad"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " White"  " Male"  "None"  "None"  40  "high"
61  " Private"  " HS-grad"  " Married-civ-spouse"  " Other-service"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
28  " Private"  " Some-college"  " Married-civ-spouse"  " Handlers-cleaners"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
28  " Private"  " 10th"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
61  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  37  "low"
54  " Private"  " Some-college"  " Married-civ-spouse"  " Sales"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
50  " Self-emp-inc"  " Some-college"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " White"  " Male"  "None"  "None"  70  "low"
37  " Local-gov"  " Masters"  " Married-civ-spouse"  " Prof-specialty"  " Wife"  " White"  " Female"  "None"  "None"  45  "high"
56  " Private"  " HS-grad"  " Married-civ-spouse"  " Sales"  " Wife"  " White"  " Female"  "None"  "None"  4  "low"
31  " Private"  " Bachelors"  " Divorced"  " Exec-managerial"  " Not-in-family"  " White"  " Female"  "None"  "None"  50  "high"
32  " State-gov"  " Bachelors"  " Married-civ-spouse"  " Exec-managerial"  " Wife"  " White"  " Female"  "None"  "None"  55  "high"
28  " Private"  " 11th"  " Divorced"  " Other-service"  " Unmarried"  " White"  " Female"  "None"  "None"  40  "low"
34  " Private"  " Assoc-voc"  " Married-civ-spouse"  " Tech-support"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
33  " Private"  " 10th"  " Never-married"  " Other-service"  " Own-child"  " White"  " Female"  "None"  "None"  25  "low"
42  " Private"  " Assoc-voc"  " Divorced"  " Adm-clerical"  " Not-in-family"  " White"  " Female"  "None"  "None"  35  "low"
64  " Private"  " Assoc-voc"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  48  "low"
29  " Private"  " Some-college"  " Married-civ-spouse"  " Handlers-cleaners"  " Husband"  " White"  " Male"  "None"  "None"  20  "low"
45  " Private"  " Some-college"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
48  " Private"  " Masters"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  45  "high"
44  " Private"  " Some-college"  " Separated"  " Tech-support"  " Not-in-family"  " White"  " Female"  "None"  "None"  38  "low"
34  " Federal-gov"  " Some-college"  " Never-married"  " Adm-clerical"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
40  " Private"  " HS-grad"  " Never-married"  " Machine-op-inspct"  " Not-in-family"  " White"  " Male"  "None"  "None"  45  "low"
45  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "High"  40  "low"
23  " Private"  " Some-college"  " Never-married"  " Other-service"  " Own-child"  " White"  " Female"  "None"  "None"  20  "low"
51  " Private"  " Bachelors"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  55  "high"
24  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "Low"  "None"  50  "low"
57  " Private"  " Bachelors"  " Widowed"  " Prof-specialty"  " Unmarried"  " White"  " Male"  "High"  "None"  40  "high"
23  " Private"  " Some-college"  " Never-married"  " Adm-clerical"  " Not-in-family"  " White"  " Female"  "None"  "Low"  40  "low"
34  " Private"  " Some-college"  " Married-civ-spouse"  " Farming-fishing"  " Husband"  " White"  " Male"  "None"  "None"  40  "high"
36  " Private"  " HS-grad"  " Divorced"  " Machine-op-inspct"  " Not-in-family"  " White"  " Male"  "Low"  "None"  40  "low"
56  " Self-emp-inc"  " Prof-school"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  32  "high"
42  " Private"  " HS-grad"  " Divorced"  " Exec-managerial"  " Unmarried"  " White"  " Female"  "None"  "None"  40  "low"
45  " Self-emp-inc"  " Bachelors"  " Married-civ-spouse"  " Exec-managerial"  " Husband"  " White"  " Male"  "None"  "None"  60  "low"
38  " Private"  " Bachelors"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "High"  "None"  70  "high"
29  " Local-gov"  " Assoc-voc"  " Married-civ-spouse"  " Protective-serv"  " Husband"  " White"  " Male"  "High"  "None"  40  "high"
54  " Private"  " Bachelors"  " Divorced"  " Prof-specialty"  " Not-in-family"  " White"  " Male"  "None"  "Low"  40  "low"
40  " Private"  " HS-grad"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " White"  " Male"  "None"  "None"  40  "high"
29  " Private"  " HS-grad"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
35  " Federal-gov"  " Bachelors"  " Never-married"  " Exec-managerial"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
47  " Private"  " HS-grad"  " Separated"  " Exec-managerial"  " Unmarried"  " White"  " Female"  "None"  "None"  37  "low"
51  " Private"  " Assoc-voc"  " Never-married"  " Exec-managerial"  " Not-in-family"  " White"  " Female"  "None"  "None"  43  "low"
28  " Private"  " HS-grad"  " Never-married"  " Other-service"  " Other-relative"  " White"  " Male"  "None"  "None"  40  "low"
58  " Private"  " HS-grad"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " White"  " Male"  "None"  "None"  45  "high"
24  " Private"  " HS-grad"  " Never-married"  " Machine-op-inspct"  " Own-child"  " White"  " Female"  "None"  "None"  25  "low"
46  " State-gov"  " HS-grad"  " Divorced"  " Exec-managerial"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
57  " Private"  " 10th"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " Black"  " Male"  "None"  "None"  48  "low"
22  " Private"  " HS-grad"  " Never-married"  " Handlers-cleaners"  " Other-relative"  " White"  " Male"  "None"  "None"  20  "low"
28  " Private"  " Bachelors"  " Never-married"  " Tech-support"  " Not-in-family"  " Black"  " Male"  "None"  "None"  30  "low"
23  " Private"  " HS-grad"  " Never-married"  " Sales"  " Own-child"  " White"  " Male"  "None"  "None"  60  "low"
19  " Private"  " HS-grad"  " Never-married"  " Handlers-cleaners"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
66  " State-gov"  " HS-grad"  " Widowed"  " Prof-specialty"  " Unmarried"  " Black"  " Female"  "None"  "None"  35  "low"
38  " Private"  " Some-college"  " Married-civ-spouse"  " Exec-managerial"  " Husband"  " White"  " Male"  "None"  "None"  55  "low"
39  " Federal-gov"  " Some-college"  " Divorced"  " Exec-managerial"  " Unmarried"  " Black"  " Female"  "None"  "None"  40  "low"
47  " Private"  " HS-grad"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " White"  " Male"  "Low"  "None"  40  "high"
39  " Private"  " HS-grad"  " Divorced"  " Transport-moving"  " Own-child"  " White"  " Male"  "None"  "None"  60  "low"
22  " Private"  " Some-college"  " Never-married"  " Transport-moving"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
36  " Private"  " HS-grad"  " Never-married"  " Craft-repair"  " Own-child"  " Black"  " Male"  "None"  "None"  30  "low"
32  " Private"  " Some-college"  " Married-civ-spouse"  " Machine-op-inspct"  " Husband"  " Asian-Pac-Islander"  " Male"  "None"  "None"  40  "low"
43  " Local-gov"  " Bachelors"  " Never-married"  " Prof-specialty"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
51  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
42  " Private"  " 5th-6th"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  60  "low"
32  " State-gov"  " 12th"  " Never-married"  " Adm-clerical"  " Unmarried"  " White"  " Female"  "None"  "None"  40  "low"
34  " Private"  " Some-college"  " Never-married"  " Adm-clerical"  " Own-child"  " White"  " Male"  "None"  "None"  40  "low"
51  " Private"  " Assoc-voc"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  57  "low"
38  " Private"  " Bachelors"  " Married-civ-spouse"  " Sales"  " Husband"  " White"  " Male"  "None"  "None"  44  "low"
21  " Private"  " HS-grad"  " Never-married"  " Handlers-cleaners"  " Own-child"  " Black"  " Male"  "None"  "None"  20  "low"
33  " Self-emp-not-inc"  " Bachelors"  " Never-married"  " Other-service"  " Not-in-family"  " White"  " Female"  "None"  "None"  15  "low"
34  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
32  " Private"  " HS-grad"  " Married-civ-spouse"  " Exec-managerial"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
27  " Self-emp-not-inc"  " HS-grad"  " Married-civ-spouse"  " Other-service"  " Husband"  " Black"  " Male"  "None"  "None"  60  "high"
35  " Self-emp-inc"  " Some-college"  " Married-civ-spouse"  " Sales"  " Husband"  " White"  " Male"  "None"  "None"  50  "high"
29  " State-gov"  " Bachelors"  " Never-married"  " Prof-specialty"  " Not-in-family"  " White"  " Male"  "None"  "None"  50  "low"
40  " Private"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
46  " Private"  " 7th-8th"  " Married-civ-spouse"  " Farming-fishing"  " Husband"  " Black"  " Male"  "None"  "None"  30  "low"
37  " Private"  " HS-grad"  " Never-married"  " Other-service"  " Unmarried"  " Black"  " Female"  "None"  "None"  30  "low"
38  " Self-emp-not-inc"  " HS-grad"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "Low"  "None"  25  "low"
37  " Private"  " Some-college"  " Married-civ-spouse"  " Exec-managerial"  " Husband"  " Black"  " Male"  "None"  "Low"  60  "high"
44  " Private"  " Bachelors"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  45  "high"
25  " Private"  " Masters"  " Never-married"  " Prof-specialty"  " Not-in-family"  " White"  " Male"  "None"  "None"  30  "low"
38  " Private"  " HS-grad"  " Never-married"  " Sales"  " Unmarried"  " White"  " Male"  "None"  "None"  42  "low"
34  " Local-gov"  " Assoc-acdm"  " Divorced"  " Adm-clerical"  " Unmarried"  " White"  " Female"  "None"  "None"  10  "low"
50  " Self-emp-not-inc"  " HS-grad"  " Married-civ-spouse"  " Sales"  " Husband"  " White"  " Male"  "None"  "High"  60  "high"
46  " Private"  " Some-college"  " Married-civ-spouse"  " Exec-managerial"  " Husband"  " White"  " Male"  "None"  "None"  50  "high"
20  " Private"  " 5th-6th"  " Never-married"  " Handlers-cleaners"  " Unmarried"  " White"  " Male"  "None"  "None"  30  "low"
47  " State-gov"  " Assoc-voc"  " Married-civ-spouse"  " Exec-managerial"  " Husband"  " White"  " Male"  "None"  "None"  38  "high"
46  " Private"  " Doctorate"  " Married-civ-spouse"  " Prof-specialty"  " Husband"  " White"  " Male"  "None"  "None"  60  "high"
34  " Private"  " Assoc-acdm"  " Divorced"  " Sales"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
61  " Private"  " HS-grad"  " Married-civ-spouse"  " Transport-moving"  " Husband"  " White"  " Male"  "None"  "None"  40  "low"
55  " State-gov"  " Some-college"  " Divorced"  " Prof-specialty"  " Not-in-family"  " Black"  " Female"  "None"  "None"  37  "low"
36  " Private"  " HS-grad"  " Never-married"  " Transport-moving"  " Not-in-family"  " White"  " Male"  "None"  "None"  35  "low"
28  " Private"  " Some-college"  " Never-married"  " Exec-managerial"  " Not-in-family"  " White"  " Female"  "High"  "None"  40  "high"
22  " Private"  " HS-grad"  " Never-married"  " Other-service"  " Not-in-family"  " White"  " Male"  "None"  "None"  40  "low"
34  " Private"  " Some-college"  " Never-married"  " Sales"  " Own-child"  " Black"  " Female"  "None"  "None"  35  "low"
33  " Private"  " Some-college"  " Never-married"  " Machine-op-inspct"  " Not-in-family"  " Black"  " Male"  "None"  "None"  40  "low"
27  " Private"  " HS-grad"  " Never-married"  " Other-service"  " Own-child"  " White"  " Female"  "None"  "None"  32  "low"
43  " Federal-gov"  " Masters"  " Married-civ-spouse"  " Handlers-cleaners"  " Husband"  " White"  " Male"  "Low"  "None"  12  "low"
55  " Private"  " 10th"  " Married-civ-spouse"  " Craft-repair"  " Husband"  " White"  " Male"  "High"  "None"  40  "high"
39  " Self-emp-not-inc"  " 10th"  " Married-spouse-absent"  " Other-service"  " Not-in-family"  " White"  " Female"  "None"  "Low"  15  "low"
